Class,subClass,concept_id,concept_name,concept_label,concept_index,attribute_concept_id,attribute_concept_name,modifier_concept_id,modifier_concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,concept_symbol,concept_units,original_request,concept_group
CANCER TYPE,ICDO3_Histology,44498430,8771/3 Epithelioid cell melanoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498431,"8772/0 Spindle cell nevus, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,36403179,"8772/2 Spindle cell melanoma in situ, NOS (C44._)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498432,"8772/3 Spindle cell melanoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498433,"8773/3 Spindle cell melanoma, type A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498434,"8774/3 Spindle cell melanoma, type B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498435,"8780/0 Blue nevus, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,42511581,8780/1 Pigmented epithelioid melanocytoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498436,"8780/3 Blue nevus, malignant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498437,8790/0 Cellular blue nevus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,36402967,"8790/3 Cellular blue nevus, malignant (C44._)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498438,"8800/0 Soft tissue tumor, benign",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498439,"8800/3 Sarcoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,36402287,"8800/6 sarcoma, metastatic site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498440,"8800/9 Sarcomatosis, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498441,8801/3 Spindle cell sarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,42511149,8802/1 Pleomorphic hyalinizing angiectatic tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498442,8802/3 Giant cell sarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498443,8803/3 Small cell sarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498444,"8804/3 Epithelioid sarcoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498445,8805/3 Undifferentiated sarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498446,8806/3 Desmoplastic small round cell tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498447,"8810/0 Fibroma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498448,8810/1 Cellular fibroma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498449,"8810/3 Fibrosarcoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498450,"8811/0 Fibromyxoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,42511150,8811/1 Myxoinflammatory fibroblastic sarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498451,8811/3 Myxofibrosarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498452,8812/0 Periosteal fibroma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498453,8812/3 Periosteal fibrosarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498454,8813/0 Fibroma of tendon sheath,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,42511151,8813/1 Palmar/plantar type fibromatosis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498455,8813/3 Fascial fibrosarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498456,8814/3 Infantile fibrosarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498457,"8815/0 Solitary fibrous tumor/Hemangiopericytoma, grade 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,42511582,"8815/1 Solitary fibrous tumor, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498458,"8815/3 Solitary fibrous tumor, malignant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,42511152,8816/0 Calcifying aponeurotic fibroma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,42511153,8817/0 Calcifying fibrous tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,42511583,8818/0 Fibrous dysplasia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498459,8820/0 Elastofibroma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498460,8821/1 Aggressive fibromatosis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,36402225,"8821/3 Aggressive fibromatosis, malignant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498461,8822/1 Abdominal fibromatosis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,36402263,"8822/3 Abdominal fibrosis, malignant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498462,8823/0 Sclerotic fibroma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,36402890,8823/1 Desmoplastic fibroma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,36402916,8823/3 Desmoplastic fibrosarcoma (C49._),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498463,8824/0 Myofibroma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498464,8824/1 Myofibromatosis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,36402295,"8824/3 Myofibroma, malignant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498465,8825/0 Myofibroblastoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498466,"8825/1 Myofibroblastic tumor, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,36402208,8825/3 Myofibroblastic sarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498467,8826/0 Angiomyofibroblastoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,36402893,"8826/3 Angiomyofibroblastoma, malignant (C49._)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498468,"8827/1 Myofibroblastic tumor, peribronchial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,42511154,8828/0 Nodular fasciitis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498469,"8830/0 Benign fibrous histiocytoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498470,8830/1 Atypical fibrous histiocytoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498471,8830/3 Malignant fibrous histiocytoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498472,"8831/0 Histiocytoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,36402912,"8831/3 Histiocytoma, NOS, malignant (C49._)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498473,"8832/0 Dermatofibroma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,42511155,"8832/1 Dermatofibrosarcoma protuberans, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498474,"8832/3 Dermatofibrosarcoma protuberans, fibrosarcomatous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,42511156,8833/1 Pigmented dermatofibrosarcoma protuberans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498475,8833/3 Pigmented dermatofibrosarcoma protuberans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498476,8834/1 Giant cell fibroblastoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498477,8835/1 Plexiform fibrohistiocytic tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,36402282,8835/3 Malignant plexiform fibrohistiocytic tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498478,8836/1 Angiomatoid fibrous histiocytoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,36402253,8836/3 Malignant angiomatoid fibrous histiocytoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498479,"8840/0 Myxoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498480,8840/3 Myxosarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,42511157,"8841/0 Angiomyxoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498481,8841/1 Angiomyxoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,36403175,"8841/3 Angiomyxoma, malignant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498482,"8842/0 Ossifying fibromyxoid tumor, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,36402276,"8842/3 Ossifying fibromyxoid tumor, malignant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498483,"8850/0 Lipoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498484,8850/1 Atypical lipomatous tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498485,"8850/3 Liposarcoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498368,8851/0 Fibrolipoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,42511158,8851/1 Lipofibromatosis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498369,"8851/3 Liposarcoma, well differentiated, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498370,8852/0 Fibromyxolipoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498371,8852/3 Myxoid liposarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498372,8853/3 Round cell liposarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498373,8854/0 Pleomorphic lipoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498374,8854/3 Pleomorphic liposarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498375,8855/3 Mixed liposarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498376,8856/0 Intramuscular lipoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498377,8857/0 Spindle cell lipoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498378,8857/3 Fibroblastic liposarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498379,8858/3 Dedifferentiated liposarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498380,8860/0 Angiomyolipoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,42511159,"8860/1 Angiomyolipoma, epithelioid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,36402956,8860/3 Angiomyoliposarcoma (C49._),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498381,"8861/0 Angiolipoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498382,8862/0 Chondroid lipoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498383,8870/0 Myelolipoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498384,8880/0 Hibernoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498385,8881/0 Lipoblastomatosis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498386,"8890/0 Leiomyoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498387,"8890/1 Leiomyomatosis, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498388,"8890/3 Leiomyosarcoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498389,8891/0 Epithelioid leiomyoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498390,8891/3 Epithelioid leiomyosarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498391,8892/0 Cellular leiomyoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498392,8893/0 Bizarre leiomyoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,36402953,"8893/3 Bizarre leiomyoma, malignant (C49._)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498393,8894/0 Angioleiomyoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498394,8894/3 Angiomyosarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498395,8895/0 Myoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498396,8895/3 Myosarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,42511160,8896/0 Myxoid leiomyoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498397,8896/3 Myxoid leiomyosarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498398,8897/1 Smooth muscle tumor of uncertain malignant potential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,36403163,8897/3 Malignant tumor of smooth muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498399,8898/1 Metastasizing leiomyoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498400,"8900/0 Rhabdomyoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498401,"8900/3 Rhabdomyosarcoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498402,"8901/3 Pleomorphic rhabdomyosarcoma, adult type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498403,8902/3 Mixed type rhabdomyosarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498404,8903/0 Fetal rhabdomyoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498405,8904/0 Adult cellular rhabdomyoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498406,8905/0 Genital rhabdomyoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498407,"8910/3 Embryonal rhabdomyosarcoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498408,8912/3 Spindle cell rhabdomyosarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498409,8920/3 Alveolar rhabdomyosarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498410,8921/3 Ectomesenchymoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498492,8930/0 Endometrial stromal nodule,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498493,"8930/3 Endometrial stromal sarcoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498494,"8931/3 Endometrial stromal sarcoma, low grade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498495,"8932/0 Adenomyoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498496,8933/3 Adenosarcoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498497,8934/3 Carcinofibroma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498498,"8935/0 Stromal tumor, benign",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498499,"8935/1 Stromal tumor, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498500,"8935/3 Stromal sarcoma, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498486,"8936/0 Gastrointestinal stromal tumor, benign",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CANCER TYPE,ICDO3_Histology,44498487,"8936/1 Gastrointestinal stromal tumor, NOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
